event_hour,user_count,hour_index,is_anomaly,was_tagged_as_anomaly
2024-03-21 02:00:00,1937,625,0,0
2024-03-21 03:00:00,1574,626,0,0
2024-03-21 04:00:00,1556,627,0,0
2024-03-21 05:00:00,1789,628,0,0
2024-03-21 06:00:00,1998,629,0,0
2024-03-21 07:00:00,2838,630,0,0
2024-03-21 08:00:00,3551,631,0,0
2024-03-21 09:00:00,4239,632,0,0
2024-03-21 10:00:00,4337,633,0,0
2024-03-21 11:00:00,5157,634,0,0
2024-03-21 12:00:00,7247,635,0,0
2024-03-21 13:00:00,5795,636,0,0
2024-03-21 14:00:00,5754,637,0,0
2024-03-21 15:00:00,5481,638,0,0
2024-03-21 16:00:00,5465,639,0,0
2024-03-21 17:00:00,5298,640,0,0
2024-03-21 18:00:00,4822,641,0,0
2024-03-21 19:00:00,4383,642,0,0
2024-03-21 20:00:00,3861,643,0,0
2024-03-21 21:00:00,3344,644,0,0
2024-03-21 22:00:00,2698,645,0,0
2024-03-21 23:00:00,2045,646,0,0
2024-03-22 00:00:00,2294,647,0,0
2024-03-22 01:00:00,1726,648,0,0
2024-03-22 02:00:00,1623,649,0,0
2024-03-22 03:00:00,1477,650,0,0
2024-03-22 04:00:00,1477,651,0,0
2024-03-22 05:00:00,1705,652,0,0
2024-03-22 06:00:00,1798,653,0,0
2024-03-22 07:00:00,2141,654,0,0
2024-03-22 08:00:00,2989,655,0,0
2024-03-22 09:00:00,3690,656,0,0
2024-03-22 10:00:00,4099,657,0,0
2024-03-22 11:00:00,4676,658,0,0
2024-03-22 12:00:00,5025,659,0,0
2024-03-22 13:00:00,5205,660,0,0
2024-03-22 14:00:00,5151,661,0,0
2024-03-22 15:00:00,5292,662,0,0
2024-03-22 16:00:00,5355,663,0,0
2024-03-22 17:00:00,5250,664,0,0
2024-03-22 18:00:00,5260,665,0,0
2024-03-22 19:00:00,4859,666,0,0
2024-03-22 20:00:00,4948,667,0,0
2024-03-22 21:00:00,4515,668,0,0
2024-03-22 22:00:00,4124,669,0,0
2024-03-22 23:00:00,2859,670,0,0
2024-03-23 00:00:00,2288,671,0,0
2024-03-23 01:00:00,2018,672,0,0
2024-03-23 02:00:00,2072,673,0,0
2024-03-23 03:00:00,2223,674,0,0
2024-03-23 04:00:00,2228,675,0,0
2024-03-23 05:00:00,1959,676,0,0
2024-03-23 06:00:00,2060,677,0,0
2024-03-23 07:00:00,2559,678,0,0
2024-03-23 08:00:00,3748,679,0,0
2024-03-23 09:00:00,4772,680,0,0
2024-03-23 10:00:00,5343,681,0,0
2024-03-23 11:00:00,5562,682,0,0
2024-03-23 12:00:00,5479,683,0,0
2024-03-23 13:00:00,5185,684,0,0
2024-03-23 14:00:00,5078,685,0,0
2024-03-23 15:00:00,5131,686,0,0
2024-03-23 16:00:00,5513,687,0,0
2024-03-23 17:00:00,5037,688,0,0
2024-03-23 18:00:00,4844,689,0,0
2024-03-23 19:00:00,4248,690,0,0
2024-03-23 20:00:00,5459,691,0,0
2024-03-23 21:00:00,6351,692,0,0
2024-03-23 22:00:00,4710,693,0,0
2024-03-23 23:00:00,3567,694,0,0
2024-03-24 00:00:00,3736,695,0,0
2024-03-24 01:00:00,2832,696,0,0
2024-03-24 02:00:00,2374,697,0,0
2024-03-24 03:00:00,2285,698,0,0
2024-03-24 04:00:00,2875,699,0,0
2024-03-24 05:00:00,2741,700,0,0
2024-03-24 06:00:00,2457,701,0,0
2024-03-24 07:00:00,3057,702,0,0
2024-03-24 08:00:00,5046,703,0,0
2024-03-24 09:00:00,6987,704,0,0
2024-03-24 10:00:00,6879,705,0,0
2024-03-24 11:00:00,7108,706,0,0
2024-03-24 12:00:00,7801,707,0,0
2024-03-24 13:00:00,10926,708,0,0
2024-03-24 14:00:00,8484,709,0,0
2024-03-24 15:00:00,8133,710,0,0
2024-03-24 16:00:00,8055,711,0,0
2024-03-24 17:00:00,7577,712,0,0
2024-03-24 18:00:00,6961,713,0,0
2024-03-24 19:00:00,6338,714,0,0
2024-03-24 20:00:00,5750,715,0,0
2024-03-24 21:00:00,5196,716,0,0
2024-03-24 22:00:00,4247,717,0,0
2024-03-24 23:00:00,2899,718,0,0
2024-03-25 00:00:00,3429,719,0,0
2024-03-25 01:00:00,2770,720,0,0
2024-03-25 02:00:00,2562,721,0,0
2024-03-25 03:00:00,2420,722,0,0
2024-03-25 04:00:00,2413,723,0,0
2024-03-25 05:00:00,2377,724,0,0
2024-03-25 06:00:00,2502,725,0,0
2024-03-25 07:00:00,2998,726,0,0
2024-03-25 08:00:00,3826,727,0,0
2024-03-25 09:00:00,4675,728,0,0
2024-03-25 10:00:00,5237,729,0,0
2024-03-25 11:00:00,5559,730,0,0
2024-03-25 12:00:00,5816,731,0,0
2024-03-25 13:00:00,6239,732,0,0
2024-03-25 14:00:00,6108,733,0,0
2024-03-25 15:00:00,5813,734,0,0
2024-03-25 16:00:00,5943,735,0,0
2024-03-25 17:00:00,6102,736,0,0
2024-03-25 18:00:00,5720,737,0,0
2024-03-25 19:00:00,5565,738,0,0
2024-03-25 20:00:00,5462,739,0,0
2024-03-25 21:00:00,5394,740,0,0
2024-03-25 22:00:00,4607,741,0,0
2024-03-25 23:00:00,3273,742,0,0
2024-03-26 00:00:00,3717,743,0,0
2024-03-26 01:00:00,2733,744,0,0
2024-03-26 02:00:00,2416,745,0,0
2024-03-26 03:00:00,2038,746,0,0
2024-03-26 04:00:00,1970,747,0,1
2024-03-26 05:00:00,2014,748,0,0
2024-03-26 06:00:00,2654,749,0,0
2024-03-26 07:00:00,3235,750,0,0
2024-03-26 08:00:00,4604,751,0,0
2024-03-26 09:00:00,5087,752,0,0
2024-03-26 10:00:00,5572,753,0,0
2024-03-26 11:00:00,8154,754,0,0
2024-03-26 12:00:00,6129,755,0,0
2024-03-26 13:00:00,5640,756,0,0
2024-03-26 14:00:00,5517,757,0,0
2024-03-26 15:00:00,5609,758,0,0
2024-03-26 16:00:00,5577,759,0,0
2024-03-26 17:00:00,5568,760,0,0
2024-03-26 18:00:00,5355,761,0,0
2024-03-26 19:00:00,4623,762,0,0
2024-03-26 20:00:00,4454,763,0,0
2024-03-26 21:00:00,4357,764,0,0
2024-03-26 22:00:00,3945,765,0,0
2024-03-26 23:00:00,2513,766,0,0
2024-03-27 00:00:00,2922,767,0,0
2024-03-27 01:00:00,2275,768,0,0
2024-03-27 02:00:00,2162,769,0,0
2024-03-27 03:00:00,1931,770,0,0
2024-03-27 04:00:00,1823,771,0,0
2024-03-27 05:00:00,1852,772,0,0
2024-03-27 06:00:00,2227,773,0,0
2024-03-27 07:00:00,2790,774,0,0
2024-03-27 08:00:00,3402,775,0,0
2024-03-27 09:00:00,4361,776,0,0
2024-03-27 10:00:00,4577,777,0,0
2024-03-27 11:00:00,4522,778,0,0
2024-03-27 12:00:00,4407,779,0,0
2024-03-27 13:00:00,4620,780,0,0
2024-03-27 14:00:00,4655,781,0,0
2024-03-27 15:00:00,4783,782,0,0
2024-03-27 16:00:00,4945,783,0,0
2024-03-27 17:00:00,4865,784,0,0
2024-03-27 18:00:00,4375,785,0,0
2024-03-27 19:00:00,4032,786,0,0
2024-03-27 20:00:00,4154,787,0,0
2024-03-27 21:00:00,4171,788,0,0
2024-03-27 22:00:00,3984,789,0,0
2024-03-27 23:00:00,2773,790,0,0
2024-03-28 00:00:00,3034,791,0,0
2024-03-28 01:00:00,2419,792,0,0
2024-03-28 02:00:00,2049,793,0,0
2024-03-28 03:00:00,1977,794,0,0
2024-03-28 04:00:00,1845,795,0,0
2024-03-28 05:00:00,1825,796,0,0
2024-03-28 06:00:00,2200,797,0,0
2024-03-28 07:00:00,2648,798,0,0
2024-03-28 08:00:00,3237,799,0,0
2024-03-28 09:00:00,3906,800,0,0
2024-03-28 10:00:00,4353,801,0,0
2024-03-28 11:00:00,4459,802,0,0
2024-03-28 12:00:00,6300,803,0,0
2024-03-28 13:00:00,6216,804,0,0
2024-03-28 14:00:00,5231,805,0,0
2024-03-28 15:00:00,5347,806,0,0
2024-03-28 16:00:00,5220,807,0,0
2024-03-28 17:00:00,4894,808,0,0
2024-03-28 18:00:00,4404,809,0,0
2024-03-28 19:00:00,4075,810,0,0
2024-03-28 20:00:00,3965,811,0,0
2024-03-28 21:00:00,4078,812,0,0
2024-03-28 22:00:00,3458,813,0,0
2024-03-28 23:00:00,2466,814,0,0
2024-03-29 00:00:00,2804,815,0,0
2024-03-29 01:00:00,2166,816,0,0
2024-03-29 02:00:00,2127,817,0,0
2024-03-29 03:00:00,2229,818,0,0
2024-03-29 04:00:00,2136,819,0,0
2024-03-29 05:00:00,1893,820,0,0
2024-03-29 06:00:00,2142,821,0,0
2024-03-29 07:00:00,2545,822,0,0
2024-03-29 08:00:00,3317,823,0,0
2024-03-29 09:00:00,3600,824,0,0
2024-03-29 10:00:00,3650,825,0,0
2024-03-29 11:00:00,3754,826,0,0
2024-03-29 12:00:00,3828,827,0,0
2024-03-29 13:00:00,3572,828,0,0
2024-03-29 14:00:00,3696,829,0,0
2024-03-29 15:00:00,4188,830,0,0
2024-03-29 16:00:00,4257,831,0,0
2024-03-29 17:00:00,4121,832,0,0
2024-03-29 18:00:00,3987,833,0,0
2024-03-29 19:00:00,3896,834,0,0
2024-03-29 20:00:00,3914,835,0,0
2024-03-29 21:00:00,3845,836,0,0
2024-03-29 22:00:00,3530,837,0,0
2024-03-29 23:00:00,2619,838,0,0
2024-03-30 00:00:00,2368,839,0,0
2024-03-30 01:00:00,1872,840,0,0
2024-03-30 02:00:00,1851,841,0,0
2024-03-30 03:00:00,1887,842,0,0
2024-03-30 04:00:00,2125,843,0,0
2024-03-30 05:00:00,2072,844,0,0
2024-03-30 06:00:00,2189,845,0,0
2024-03-30 07:00:00,2701,846,0,0
2024-03-30 08:00:00,4891,847,0,0
2024-03-30 09:00:00,5933,848,0,0
2024-03-30 10:00:00,5814,849,0,0
2024-03-30 11:00:00,5656,850,0,0
2024-03-30 12:00:00,5398,851,0,0
2024-03-30 13:00:00,5520,852,0,0
2024-03-30 14:00:00,5369,853,0,0
2024-03-30 15:00:00,5272,854,0,0
2024-03-30 16:00:00,5267,855,0,0
2024-03-30 17:00:00,4897,856,0,0
2024-03-30 18:00:00,4637,857,0,0
2024-03-30 19:00:00,4476,858,0,0
2024-03-30 20:00:00,4257,859,0,0
2024-03-30 21:00:00,4001,860,0,0
2024-03-30 22:00:00,3525,861,0,0
2024-03-30 23:00:00,2514,862,0,0
2024-03-31 00:00:00,3058,863,0,0
2024-03-31 01:00:00,2517,864,0,0
2024-03-31 02:00:00,2315,865,0,0
2024-03-31 03:00:00,2129,866,0,0
2024-03-31 04:00:00,2471,867,0,0
2024-03-31 05:00:00,2551,868,0,0
2024-03-31 06:00:00,2512,869,0,0
2024-03-31 07:00:00,3043,870,0,0
2024-03-31 08:00:00,4189,871,0,0
2024-03-31 09:00:00,9221,872,0,0
2024-03-31 10:00:00,8947,873,0,0
2024-03-31 11:00:00,7534,874,0,0
2024-03-31 12:00:00,8578,875,0,0
2024-03-31 13:00:00,13982,876,1,0
2024-03-31 14:00:00,8705,877,0,0
2024-03-31 15:00:00,8590,878,0,0
2024-03-31 16:00:00,7769,879,0,0
2024-03-31 17:00:00,7392,880,0,0
2024-03-31 18:00:00,9397,881,0,0
2024-03-31 19:00:00,7572,882,0,0
2024-03-31 20:00:00,6594,883,0,0
2024-03-31 21:00:00,6503,884,0,0
2024-03-31 22:00:00,5224,885,0,0
2024-03-31 23:00:00,3411,886,0,0
2024-04-01 00:00:00,4799,887,0,0
2024-04-01 01:00:00,3232,888,0,0
2024-04-01 02:00:00,2985,889,0,0
2024-04-01 03:00:00,2881,890,0,0
2024-04-01 04:00:00,2872,891,0,0
2024-04-01 05:00:00,2586,892,0,0
2024-04-01 06:00:00,2925,893,0,0
2024-04-01 07:00:00,3616,894,0,0
2024-04-01 08:00:00,4600,895,0,0
2024-04-01 09:00:00,5325,896,0,0
2024-04-01 10:00:00,8250,897,0,0
2024-04-01 11:00:00,9915,898,0,0
2024-04-01 12:00:00,8200,899,0,0
2024-04-01 13:00:00,7783,900,0,0
2024-04-01 14:00:00,7053,901,0,0
2024-04-01 15:00:00,6902,902,0,0
2024-04-01 16:00:00,6572,903,0,0
2024-04-01 17:00:00,6059,904,0,0
2024-04-01 18:00:00,5407,905,0,0
2024-04-01 19:00:00,5018,906,0,0
2024-04-01 20:00:00,5067,907,0,0
2024-04-01 21:00:00,4996,908,0,0
2024-04-01 22:00:00,4298,909,0,0
2024-04-01 23:00:00,2951,910,0,0
2024-04-02 00:00:00,3502,911,0,0
2024-04-02 01:00:00,2738,912,0,0
2024-04-02 02:00:00,2271,913,0,0
2024-04-02 03:00:00,2006,914,0,1
2024-04-02 04:00:00,2059,915,0,1
2024-04-02 05:00:00,1951,916,0,1
2024-04-02 06:00:00,2698,917,0,0
2024-04-02 07:00:00,3611,918,0,0
2024-04-02 08:00:00,4515,919,0,0
2024-04-02 09:00:00,5054,920,0,0
2024-04-02 10:00:00,5511,921,0,0
2024-04-02 11:00:00,5586,922,0,0
2024-04-02 12:00:00,5488,923,0,0
2024-04-02 13:00:00,5658,924,0,0
2024-04-02 14:00:00,5764,925,0,0
2024-04-02 15:00:00,5390,926,0,0
2024-04-02 16:00:00,5227,927,0,0
2024-04-02 17:00:00,4766,928,0,0
2024-04-02 18:00:00,4310,929,0,0
2024-04-02 19:00:00,4436,930,0,0
2024-04-02 20:00:00,4565,931,0,0
2024-04-02 21:00:00,4404,932,0,0
2024-04-02 22:00:00,3959,933,0,0
2024-04-02 23:00:00,2825,934,0,0
2024-04-03 00:00:00,3110,935,0,0
2024-04-03 01:00:00,2365,936,0,0
2024-04-03 02:00:00,2116,937,0,0
2024-04-03 03:00:00,1971,938,0,0
2024-04-03 04:00:00,1952,939,0,0
2024-04-03 05:00:00,2098,940,0,0
2024-04-03 06:00:00,2295,941,0,0
2024-04-03 07:00:00,3031,942,0,0
2024-04-03 08:00:00,3661,943,0,0
2024-04-03 09:00:00,4693,944,0,0
2024-04-03 10:00:00,5106,945,0,0
2024-04-03 11:00:00,5133,946,0,0
2024-04-03 12:00:00,5079,947,0,0
2024-04-03 13:00:00,5224,948,0,0
2024-04-03 14:00:00,4978,949,0,0
2024-04-03 15:00:00,5048,950,0,0
2024-04-03 16:00:00,5172,951,0,0
2024-04-03 17:00:00,5055,952,0,0
2024-04-03 18:00:00,4586,953,0,0
2024-04-03 19:00:00,4393,954,0,0
2024-04-03 20:00:00,4216,955,0,0
2024-04-03 21:00:00,4326,956,0,0
2024-04-03 22:00:00,3584,957,0,0
2024-04-03 23:00:00,2306,958,0,0
2024-04-04 00:00:00,3081,959,0,0
2024-04-04 01:00:00,2477,960,0,0
2024-04-04 02:00:00,2098,961,0,0
2024-04-04 03:00:00,1637,962,0,0
2024-04-04 04:00:00,1614,963,0,0
2024-04-04 05:00:00,1704,964,0,0
2024-04-04 06:00:00,2011,965,0,0
2024-04-04 07:00:00,2771,966,0,0
2024-04-04 08:00:00,3659,967,0,0
2024-04-04 09:00:00,5842,968,0,0
2024-04-04 10:00:00,5774,969,0,0
2024-04-04 11:00:00,5700,970,0,0
2024-04-04 12:00:00,5325,971,0,0
2024-04-04 13:00:00,5316,972,0,0
2024-04-04 14:00:00,5400,973,0,0
2024-04-04 15:00:00,5324,974,0,0
2024-04-04 16:00:00,5225,975,0,0
2024-04-04 17:00:00,4871,976,0,0
2024-04-04 18:00:00,4402,977,0,0
2024-04-04 19:00:00,4041,978,0,0
2024-04-04 20:00:00,4177,979,0,0
2024-04-04 21:00:00,4012,980,0,0
2024-04-04 22:00:00,3631,981,0,0
2024-04-04 23:00:00,2445,982,0,0
2024-04-05 00:00:00,3315,983,0,0
2024-04-05 01:00:00,2568,984,0,0
2024-04-05 02:00:00,2265,985,0,0
2024-04-05 03:00:00,2012,986,0,0
2024-04-05 04:00:00,1882,987,0,0
2024-04-05 05:00:00,1918,988,0,0
2024-04-05 06:00:00,2161,989,0,0
2024-04-05 07:00:00,3169,990,0,0
2024-04-05 08:00:00,3968,991,0,0
2024-04-05 09:00:00,4561,992,0,0
2024-04-05 10:00:00,4944,993,0,0
2024-04-05 11:00:00,5062,994,0,0
2024-04-05 12:00:00,5109,995,0,0
2024-04-05 13:00:00,4727,996,0,0
2024-04-05 14:00:00,4699,997,0,0
2024-04-05 15:00:00,4816,998,0,0
2024-04-05 16:00:00,5032,999,0,0
2024-04-05 17:00:00,5037,1000,0,0
2024-04-05 18:00:00,4320,1001,0,0
2024-04-05 19:00:00,3983,1002,0,0
2024-04-05 20:00:00,3992,1003,0,0
2024-04-05 21:00:00,3970,1004,0,0
2024-04-05 22:00:00,3634,1005,0,0
2024-04-05 23:00:00,2375,1006,0,0
2024-04-06 00:00:00,3131,1007,0,0
2024-04-06 01:00:00,2650,1008,0,0
2024-04-06 02:00:00,2409,1009,0,0
2024-04-06 03:00:00,2093,1010,0,0
2024-04-06 04:00:00,2059,1011,0,0
2024-04-06 05:00:00,1943,1012,0,0
2024-04-06 06:00:00,2055,1013,0,0
2024-04-06 07:00:00,3655,1014,0,0
2024-04-06 08:00:00,18012,1015,1,0
2024-04-06 09:00:00,19803,1016,1,1
2024-04-06 10:00:00,6618,1017,0,0
2024-04-06 11:00:00,7458,1018,0,0
2024-04-06 12:00:00,5972,1019,0,0
2024-04-06 13:00:00,5650,1020,0,0
2024-04-06 14:00:00,5679,1021,0,0
2024-04-06 15:00:00,5373,1022,0,0
2024-04-06 16:00:00,5187,1023,0,0
2024-04-06 17:00:00,4881,1024,0,0
2024-04-06 18:00:00,4401,1025,0,0
2024-04-06 19:00:00,4176,1026,0,0
2024-04-06 20:00:00,4049,1027,0,0
2024-04-06 21:00:00,3944,1028,0,0
2024-04-06 22:00:00,3685,1029,0,0
2024-04-06 23:00:00,2397,1030,0,0
2024-04-07 00:00:00,3055,1031,0,0
2024-04-07 01:00:00,2414,1032,0,0
2024-04-07 02:00:00,2110,1033,0,0
2024-04-07 03:00:00,2079,1034,0,0
2024-04-07 04:00:00,2192,1035,0,0
2024-04-07 05:00:00,2090,1036,0,0
2024-04-07 06:00:00,2531,1037,0,0
2024-04-07 07:00:00,2918,1038,0,0
2024-04-07 08:00:00,5641,1039,0,0
2024-04-07 09:00:00,10850,1040,0,0
2024-04-07 10:00:00,9751,1041,0,0
2024-04-07 11:00:00,8944,1042,0,0
2024-04-07 12:00:00,8475,1043,0,0
2024-04-07 13:00:00,7503,1044,0,0
2024-04-07 14:00:00,7353,1045,0,0
2024-04-07 15:00:00,7222,1046,0,0
2024-04-07 16:00:00,7199,1047,0,0
2024-04-07 17:00:00,6447,1048,0,0
2024-04-07 18:00:00,5747,1049,0,0
2024-04-07 19:00:00,5304,1050,0,0
2024-04-07 20:00:00,5282,1051,0,0
2024-04-07 21:00:00,5144,1052,0,0
2024-04-07 22:00:00,4250,1053,0,0
2024-04-07 23:00:00,2693,1054,0,0
2024-04-08 00:00:00,3846,1055,0,0
2024-04-08 01:00:00,2901,1056,0,0
2024-04-08 02:00:00,2219,1057,0,0
2024-04-08 03:00:00,1835,1058,0,0
2024-04-08 04:00:00,1769,1059,0,0
2024-04-08 05:00:00,1989,1060,0,0
2024-04-08 06:00:00,2121,1061,0,0
2024-04-08 07:00:00,2867,1062,0,0
2024-04-08 08:00:00,3752,1063,0,0
2024-04-08 09:00:00,4504,1064,0,0
2024-04-08 10:00:00,4725,1065,0,0
2024-04-08 11:00:00,4970,1066,0,0
2024-04-08 12:00:00,4967,1067,0,0
2024-04-08 13:00:00,4915,1068,0,0
2024-04-08 14:00:00,4598,1069,0,0
2024-04-08 15:00:00,5340,1070,0,0
2024-04-08 16:00:00,5066,1071,0,0
2024-04-08 17:00:00,4574,1072,0,0
2024-04-08 18:00:00,4301,1073,0,0
2024-04-08 19:00:00,4140,1074,0,0
2024-04-08 20:00:00,4249,1075,0,0
2024-04-08 21:00:00,4255,1076,0,0
2024-04-08 22:00:00,3411,1077,0,0
2024-04-08 23:00:00,2018,1078,0,0
2024-04-09 00:00:00,2730,1079,0,0
2024-04-09 01:00:00,2159,1080,0,0
2024-04-09 02:00:00,1726,1081,0,0
2024-04-09 03:00:00,1591,1082,0,0
2024-04-09 04:00:00,1514,1083,0,0
2024-04-09 05:00:00,1652,1084,0,0
2024-04-09 06:00:00,2178,1085,0,0
2024-04-09 07:00:00,2801,1086,0,0
2024-04-09 08:00:00,17902,1087,1,1
2024-04-09 09:00:00,15130,1088,0,0
2024-04-09 10:00:00,5863,1089,0,0
2024-04-09 11:00:00,6301,1090,0,0
2024-04-09 12:00:00,5391,1091,0,0
2024-04-09 13:00:00,4918,1092,0,0
2024-04-09 14:00:00,5207,1093,0,0
2024-04-09 15:00:00,5122,1094,0,0
2024-04-09 16:00:00,5480,1095,0,0
2024-04-09 17:00:00,4884,1096,0,0
2024-04-09 18:00:00,4543,1097,0,0
2024-04-09 19:00:00,4403,1098,0,0
2024-04-09 20:00:00,4696,1099,0,0
2024-04-09 21:00:00,4532,1100,0,0
2024-04-09 22:00:00,4082,1101,0,0
2024-04-09 23:00:00,2471,1102,0,0
2024-04-10 00:00:00,3004,1103,0,0
2024-04-10 01:00:00,2370,1104,0,0
2024-04-10 02:00:00,1940,1105,0,0
2024-04-10 03:00:00,1716,1106,0,0
2024-04-10 04:00:00,1695,1107,0,0
2024-04-10 05:00:00,1721,1108,0,0
2024-04-10 06:00:00,2114,1109,0,0
2024-04-10 07:00:00,2875,1110,0,0
2024-04-10 08:00:00,3665,1111,0,0
2024-04-10 09:00:00,4729,1112,0,0
2024-04-10 10:00:00,5107,1113,0,0
2024-04-10 11:00:00,5145,1114,0,0
2024-04-10 12:00:00,4820,1115,0,0
2024-04-10 13:00:00,4759,1116,0,0
2024-04-10 14:00:00,4903,1117,0,0
2024-04-10 15:00:00,5274,1118,0,0
2024-04-10 16:00:00,5074,1119,0,0
2024-04-10 17:00:00,4623,1120,0,0
2024-04-10 18:00:00,4027,1121,0,0
2024-04-10 19:00:00,3937,1122,0,0
2024-04-10 20:00:00,4032,1123,0,0
2024-04-10 21:00:00,4062,1124,0,0
2024-04-10 22:00:00,3505,1125,0,0
2024-04-10 23:00:00,2159,1126,0,0
2024-04-11 00:00:00,2928,1127,0,0
2024-04-11 01:00:00,2316,1128,0,0
2024-04-11 02:00:00,1955,1129,0,0
2024-04-11 03:00:00,1573,1130,0,0
2024-04-11 04:00:00,1571,1131,0,0
2024-04-11 05:00:00,1662,1132,0,0
2024-04-11 06:00:00,2070,1133,0,0
2024-04-11 07:00:00,2829,1134,0,0
2024-04-11 08:00:00,3863,1135,0,0
2024-04-11 09:00:00,6614,1136,0,0
2024-04-11 10:00:00,6511,1137,0,0
2024-04-11 11:00:00,5960,1138,0,0
2024-04-11 12:00:00,5337,1139,0,0
2024-04-11 13:00:00,5132,1140,0,0
2024-04-11 14:00:00,5246,1141,0,0
2024-04-11 15:00:00,5325,1142,0,0
2024-04-11 16:00:00,5087,1143,0,0
2024-04-11 17:00:00,5197,1144,0,0
2024-04-11 18:00:00,4658,1145,0,0
2024-04-11 19:00:00,4257,1146,0,0
2024-04-11 20:00:00,4352,1147,0,0
2024-04-11 21:00:00,4546,1148,0,0
2024-04-11 22:00:00,3744,1149,0,0
2024-04-11 23:00:00,2503,1150,0,0
2024-04-12 00:00:00,3167,1151,0,0
2024-04-12 01:00:00,2661,1152,0,0
2024-04-12 02:00:00,2271,1153,0,0
2024-04-12 03:00:00,1770,1154,0,0
2024-04-12 04:00:00,1595,1155,0,0
2024-04-12 05:00:00,1692,1156,0,0
2024-04-12 06:00:00,2079,1157,0,0
2024-04-12 07:00:00,2816,1158,0,0
2024-04-12 08:00:00,3650,1159,0,0
2024-04-12 09:00:00,4641,1160,0,0
2024-04-12 10:00:00,5186,1161,0,0
2024-04-12 11:00:00,4993,1162,0,0
2024-04-12 12:00:00,4922,1163,0,0
2024-04-12 13:00:00,4796,1164,0,0
2024-04-12 14:00:00,4767,1165,0,0
2024-04-12 15:00:00,5112,1166,0,0
2024-04-12 16:00:00,4846,1167,0,0
2024-04-12 17:00:00,4341,1168,0,0
2024-04-12 18:00:00,4201,1169,0,0
2024-04-12 19:00:00,4211,1170,0,0
2024-04-12 20:00:00,4252,1171,0,0
2024-04-12 21:00:00,4074,1172,0,0
2024-04-12 22:00:00,3524,1173,0,0
2024-04-12 23:00:00,2149,1174,0,0
2024-04-13 00:00:00,3370,1175,0,0
2024-04-13 01:00:00,2631,1176,0,0
2024-04-13 02:00:00,2378,1177,0,0
2024-04-13 03:00:00,1894,1178,0,0
2024-04-13 04:00:00,1726,1179,0,0
2024-04-13 05:00:00,1624,1180,0,0
2024-04-13 06:00:00,1302,1181,0,0
2024-04-13 07:00:00,2449,1182,0,0
2024-04-13 08:00:00,3442,1183,0,0
2024-04-13 09:00:00,4419,1184,0,0
2024-04-13 10:00:00,5016,1185,0,0
2024-04-13 11:00:00,5278,1186,0,0
2024-04-13 12:00:00,5137,1187,0,0
2024-04-13 13:00:00,10546,1188,0,0
2024-04-13 14:00:00,7175,1189,0,0
2024-04-13 15:00:00,5582,1190,0,0
2024-04-13 16:00:00,5987,1191,0,0
2024-04-13 17:00:00,5318,1192,0,0
2024-04-13 18:00:00,4761,1193,0,0
2024-04-13 19:00:00,4370,1194,0,0
2024-04-13 20:00:00,4330,1195,0,0
2024-04-13 21:00:00,4191,1196,0,0
2024-04-13 22:00:00,3640,1197,0,0
2024-04-13 23:00:00,2631,1198,0,0
2024-04-14 00:00:00,2873,1199,0,0
2024-04-14 01:00:00,2279,1200,0,0
2024-04-14 02:00:00,2158,1201,0,0
2024-04-14 03:00:00,2039,1202,0,0
2024-04-14 04:00:00,2015,1203,0,0
2024-04-14 05:00:00,2000,1204,0,0
2024-04-14 06:00:00,2182,1205,0,0
2024-04-14 07:00:00,3375,1206,0,0
2024-04-14 08:00:00,9243,1207,0,0
2024-04-14 09:00:00,7491,1208,0,0
2024-04-14 10:00:00,7222,1209,0,0
2024-04-14 11:00:00,7674,1210,0,0
2024-04-14 12:00:00,9977,1211,0,0
2024-04-14 13:00:00,7966,1212,0,0
2024-04-14 14:00:00,7316,1213,0,0
2024-04-14 15:00:00,7296,1214,0,0
2024-04-14 16:00:00,6916,1215,0,0
2024-04-14 17:00:00,6696,1216,0,0
2024-04-14 18:00:00,5825,1217,0,0
2024-04-14 19:00:00,5579,1218,0,0
2024-04-14 20:00:00,5774,1219,0,0
2024-04-14 21:00:00,5496,1220,0,0
2024-04-14 22:00:00,9023,1221,1,0
2024-04-14 23:00:00,43222,1222,1,1
2024-04-15 00:00:00,6893,1223,1,0
2024-04-15 01:00:00,2750,1224,0,0
2024-04-15 02:00:00,2380,1225,0,0
2024-04-15 03:00:00,1888,1226,0,0
2024-04-15 04:00:00,1958,1227,0,0
2024-04-15 05:00:00,2029,1228,0,0
2024-04-15 06:00:00,2710,1229,0,0
2024-04-15 07:00:00,3473,1230,0,0
2024-04-15 08:00:00,4368,1231,0,0
2024-04-15 09:00:00,4983,1232,0,0
2024-04-15 10:00:00,5160,1233,0,0
2024-04-15 11:00:00,5183,1234,0,0
2024-04-15 12:00:00,5152,1235,0,0
2024-04-15 13:00:00,4990,1236,0,0
2024-04-15 14:00:00,5064,1237,0,0
2024-04-15 15:00:00,4945,1238,0,0
2024-04-15 16:00:00,5152,1239,0,0
2024-04-15 17:00:00,4507,1240,0,0
2024-04-15 18:00:00,4015,1241,0,0
2024-04-15 19:00:00,3805,1242,0,0
2024-04-15 20:00:00,4161,1243,0,0
2024-04-15 21:00:00,4231,1244,0,0
2024-04-15 22:00:00,3803,1245,0,0
2024-04-15 23:00:00,2140,1246,0,0
2024-04-16 00:00:00,2916,1247,0,0
